8001221;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - ENDLESS TREASURE;1,00|2,00|5,00|10,00
8002077;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - ENDLESS TREASURE;1,00|2,00|5,00|10,00
8001229;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - PRANCING PIGS;1,00|2,00|5,00|10,00
8001226;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - PRANCING PIGS;1,00|2,00|5,00|10,00
8001223;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - PRANCING PIGS;1,00|2,00|5,00|10,00
8001220;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - PRANCING PIGS;1,00|2,00|5,00|10,00
8002082;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - RISING FORTUNES;1,00|2,00|5,00|10,00
8002080;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - RISING FORTUNES;1,00|2,00|5,00|10,00
8001224;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - RISING FORTUNES;1,00|2,00|5,00|10,00
8002078;3050;SUR ESPECIAL;11;BALLY;JIN JI BAO XI - RISING FORTUNES;1,00|2,00|5,00|10,00
3000025;3069;SUR ESPECIAL;11;AINSWORTH;CAI FU JOURNEY;$ 2,00
8000937;3069;SUR ESPECIAL;11;AINSWORTH;CAI FU JOURNEY;$ 2,00
8001467;3069;SUR ESPECIAL;11;AINSWORTH;CAPTAIN´S QUEST;$ 2,00
3000026;3069;SUR ESPECIAL;11;AINSWORTH;EAGLE TREASURES;$ 2,00
70000879;3069;SUR ESPECIAL;11;AINSWORTH;EAGLE TREASURES;$ 2,00
70000881;3069;SUR ESPECIAL;11;AINSWORTH;ENCHANTED FOX;$ 2,00
2000013;3069;SUR ESPECIAL;11;AINSWORTH;FORTUNE SPIN;$ 2,00
9001117;3069;SUR ESPECIAL;11;AINSWORTH;JIE JIE GAO SHENG - FORTUNES;$ 2,00
70000876;3069;SUR ESPECIAL;11;AINSWORTH;JIE JIE GAO SHENG - FORTUNES;$ 2,00
70000880;3069;SUR ESPECIAL;11;AINSWORTH;JIE JIE GAO SHENG - LUCKY LION;$ 2,00
9001115;3069;SUR ESPECIAL;11;AINSWORTH;LUCKY EMPRESS;$ 2,00
2000011;3069;SUR ESPECIAL;11;AINSWORTH;LUCKY HAUL;$ 2,00
9000932;3069;SUR ESPECIAL;11;AINSWORTH;MAGIC WHEEL 7S;$ 2,00
2000084;3069;SUR ESPECIAL;11;AINSWORTH;MOON DANCER;$ 2,00
70000875;3069;SUR ESPECIAL;11;AINSWORTH;MOON DANCER;$ 2,00
70000877;3069;SUR ESPECIAL;11;AINSWORTH;QUEEN´S LEGACY;$ 2,00
10000397;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000398;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000399;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000400;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000401;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000402;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
10000434;3083;SUR ESPECIAL;11;ZITRO;MIGHTY HAMMER ULTIMATE;$ 5,00
9000835;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000836;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000837;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000838;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000839;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000840;3006;SUR ESPECIAL;12;ZITRO;88 LINK LUCKY CHARMS;2,00|5,00|10,00
9000829;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000830;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000831;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000832;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000833;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000834;3006;SUR ESPECIAL;12;ZITRO;88 LINK WILD DUELS;2,00|5,00|10,00
9000801;3007;SUR ESPECIAL;12;IGT;MAJESTIC STALLION;$ 2,00
9000798;3007;SUR ESPECIAL;12;IGT;REGAL RICHES;$ 2,00
9000799;3007;SUR ESPECIAL;12;IGT;SHAMROCK STARS;$ 2,00
9000800;3007;SUR ESPECIAL;12;IGT;WOLF PEAK;$ 2,00
9000796;3007;SUR ESPECIAL;12;IGT;WOLF RUN GOLD;$ 2,00
9000797;3007;SUR ESPECIAL;12;IGT;WU DRAGON;$ 2,00
7000451;3045;SUR ESPECIAL;12;WILLIAMS;GLITZ;$ 1,00
7001813;3045;SUR ESPECIAL;12;WILLIAMS;JUNGLE WILD II;$ 1,00
7000452;3045;SUR ESPECIAL;12;WILLIAMS;JUNGLE WILD II;$ 1,00
7000449;3045;SUR ESPECIAL;12;WILLIAMS;MYSTICAL UNICORN;$ 1,00
7001814;3045;SUR ESPECIAL;12;WILLIAMS;NAPOLEON & JOSEPHINE;$ 1,00
7000447;3045;SUR ESPECIAL;12;WILLIAMS;WILD SHOOTOUT;$ 1,00
7000535;3059;SUR ESPECIAL;12;ARISTOCRAT;ELECTRIC BOOGALOO;$ 1,00
7001439;3059;SUR ESPECIAL;12;ARISTOCRAT;GARDEN OF AMAZON - JACKPOT STREAK;$ 1,00
7000538;3059;SUR ESPECIAL;12;ARISTOCRAT;GOLDEN ZODIAC;$ 1,00
7000532;3059;SUR ESPECIAL;12;ARISTOCRAT;LION OF VENICE;$ 1,00
7000537;3059;SUR ESPECIAL;12;ARISTOCRAT;MISS LIBERTY;$ 1,00
7000534;3059;SUR ESPECIAL;12;ARISTOCRAT;PHARAOH ´S RANSOM;$ 1,00
7000539;3059;SUR ESPECIAL;12;ARISTOCRAT;REEL SWEET STACKS;$ 1,00
7000531;3059;SUR ESPECIAL;12;ARISTOCRAT;RICH RICH CHOCOLATE RESPINS;$ 1,00
7000530;3059;SUR ESPECIAL;12;ARISTOCRAT;SPARKLING ROYAL - JACKPOT STREAK;$ 1,00
7000533;3059;SUR ESPECIAL;12;ARISTOCRAT;WILD LEPRECOINS;$ 1,00
8001504;3071;SUR ESPECIAL;12;WILLIAMS;BLACK KNIGHT;$ 1,00
8001507;3071;SUR ESPECIAL;12;WILLIAMS;GEMS GEMS GEMS;$ 1,00
8001502;3071;SUR ESPECIAL;12;WILLIAMS;MYSTICAL FORTUNES;$ 1,00
8001506;3071;SUR ESPECIAL;12;WILLIAMS;MYSTICAL FORTUNES;$ 1,00
8001503;3071;SUR ESPECIAL;12;WILLIAMS;MYSTICAL UNICORN;$ 1,00
8001505;3071;SUR ESPECIAL;12;WILLIAMS;WILD SHOOTOUT;$ 1,00
8002175;3085;SUR ESPECIAL;12;IGT;JUNGLE RICHES;$ 1,00
8002176;3085;SUR ESPECIAL;12;IGT;JUNGLE RICHES;$ 1,00
8002174;3085;SUR ESPECIAL;12;IGT;KING OF MACEDONIA;$ 1,00
8002177;3085;SUR ESPECIAL;12;IGT;KING OF MACEDONIA;$ 1,00
8002173;3085;SUR ESPECIAL;12;IGT;OCEAN MAGIC;$ 1,00
8002178;3085;SUR ESPECIAL;12;IGT;OCEAN MAGIC;$ 1,00
8002172;3085;SUR ESPECIAL;12;IGT;SWEET RICHES;$ 1,00
8002179;3085;SUR ESPECIAL;12;IGT;SWEET RICHES;$ 1,00
8002171;3085;SUR ESPECIAL;12;IGT;VALLEY OF GOLD MAYAN;$ 1,00
8002180;3085;SUR ESPECIAL;12;IGT;VALLEY OF GOLD MAYAN;$ 1,00
7001499;3089;SUR ESPECIAL;12;WILLIAMS;COLOSSAL WIZARDS;$ 1,00
7001495;3089;SUR ESPECIAL;12;WILLIAMS;FIRE QUEEN;$ 1,00
7001494;3089;SUR ESPECIAL;12;WILLIAMS;FORBIDDEN DRAGONS;$ 1,00
7001496;3089;SUR ESPECIAL;12;WILLIAMS;TOWERS OF THE TEMPLE;$ 1,00
7001497;3089;SUR ESPECIAL;12;WILLIAMS;TOWERS OF THE TEMPLE;$ 1,00
7001498;3089;SUR ESPECIAL;12;WILLIAMS;VAN HELSING;$ 1,00
8000586;3017;SUR ESPECIAL;13;ARISTOCRAT;DRAGON;1,00|2,00|5,00|10,00
8000590;3017;SUR ESPECIAL;13;ARISTOCRAT;DRAGON;1,00|2,00|5,00|10,00
8000585;3017;SUR ESPECIAL;13;ARISTOCRAT;LION CHARGE;1,00|2,00|5,00|10,00
8000589;3017;SUR ESPECIAL;13;ARISTOCRAT;LION CHARGE;1,00|2,00|5,00|10,00
8000584;3017;SUR ESPECIAL;13;ARISTOCRAT;PANDA;1,00|2,00|5,00|10,00
8000588;3017;SUR ESPECIAL;13;ARISTOCRAT;PANDA;1,00|2,00|5,00|10,00
8000587;3017;SUR ESPECIAL;13;ARISTOCRAT;PHOENIX STORM;1,00|2,00|5,00|10,00
8000591;3017;SUR ESPECIAL;13;ARISTOCRAT;PHOENIX STORM;1,00|2,00|5,00|10,00
8000947;3028;SUR ESPECIAL;13;IGT;LUCKY LARRY´S LOBSTERMANIA 4;$ 1,00
8000949;3028;SUR ESPECIAL;13;IGT;LUCKY LARRY´S LOBSTERMANIA 4;$ 1,00
8000951;3028;SUR ESPECIAL;13;IGT;LUCKY LARRY´S LOBSTERMANIA 4;$ 1,00
8000836;3028;SUR ESPECIAL;13;IGT;QUEEN OF OLYMPUS;1,00|2,00|5,00|10,00|100,00|200,00
8000837;3028;SUR ESPECIAL;13;IGT;QUEEN OF OLYMPUS;1,00|2,00|5,00|10,00|100,00|200,00
8000838;3028;SUR ESPECIAL;13;IGT;QUEEN OF OLYMPUS;1,00|2,00|5,00|10,00|100,00|200,00
8000839;3028;SUR ESPECIAL;13;IGT;QUEEN OF OLYMPUS;1,00|2,00|5,00|10,00|100,00|200,00
8000840;3028;SUR ESPECIAL;13;IGT;QUEEN OF OLYMPUS;1,00|2,00|5,00|10,00|100,00|200,00
8000948;3028;SUR ESPECIAL;13;IGT;SUPER SALLY´S SHRIMPMANIA 4;$ 1,00
8000950;3028;SUR ESPECIAL;13;IGT;SUPER SALLY´S SHRIMPMANIA 4;$ 1,00
9001035;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001037;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001039;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001041;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001043;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001045;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE BAGS;$ 2,00
9001036;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9001038;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9001040;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9001042;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9001044;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9001046;3029;SUR ESPECIAL;13;KONAMI;DRAGON´S LAW FORTUNE POTS;$ 2,00
9000506;3033;SUR ESPECIAL;13;AINSWORTH;BLAZIN FORTUNE;$ 2,00
9000512;3033;SUR ESPECIAL;13;AINSWORTH;BLAZIN FORTUNE;$ 2,00
9000511;3033;SUR ESPECIAL;13;AINSWORTH;JUNGLE PRINCESS;$ 2,00
9000517;3033;SUR ESPECIAL;13;AINSWORTH;JUNGLE PRINCESS;$ 2,00
9000509;3033;SUR ESPECIAL;13;AINSWORTH;KING OF THE JUNGLE;$ 2,00
9000514;3033;SUR ESPECIAL;13;AINSWORTH;KING OF THE JUNGLE;$ 2,00
9000510;3033;SUR ESPECIAL;13;AINSWORTH;LARRY THE LEPRECHAUNS;$ 2,00
9000737;3033;SUR ESPECIAL;13;AINSWORTH;LARRY THE LEPRECHAUNS;$ 2,00
9000507;3033;SUR ESPECIAL;13;AINSWORTH;MEGA CHOICE QUAD SHOT;$ 2,00
9000516;3033;SUR ESPECIAL;13;AINSWORTH;MEGA CHOICE QUAD SHOT;$ 2,00
9000508;3033;SUR ESPECIAL;13;AINSWORTH;PUSSY CAT;$ 2,00
9000738;3033;SUR ESPECIAL;13;AINSWORTH;PUSSY CAT;$ 2,00
8001579;3063;SUR ESPECIAL;13;AINSWORTH;DRAGONS HEAT;$ 1,00
8001585;3063;SUR ESPECIAL;13;AINSWORTH;GOLD ZONE 2;$ 1,00
8001586;3063;SUR ESPECIAL;13;AINSWORTH;HOTTER THAN HOT - MEGA SHOT;$ 1,00
8001582;3063;SUR ESPECIAL;13;AINSWORTH;HOTTER THAN HOT - MEGA SHOT;$ 1,00
8001588;3063;SUR ESPECIAL;13;AINSWORTH;KING OF THE JUNGLE;$ 1,00
8001580;3063;SUR ESPECIAL;13;AINSWORTH;KING OF THE JUNGLE;$ 1,00
8001589;3063;SUR ESPECIAL;13;AINSWORTH;MU DAN PEONY;$ 1,00
8001587;3063;SUR ESPECIAL;13;AINSWORTH;MULTI WIN 21;$ 1,00
8001581;3063;SUR ESPECIAL;13;AINSWORTH;MULTI WIN 21;$ 1,00
8001590;3063;SUR ESPECIAL;13;AINSWORTH;ONLY THE BRAVE;$ 1,00
8001584;3063;SUR ESPECIAL;13;AINSWORTH;ONLY THE BRAVE;$ 1,00
8001583;3063;SUR ESPECIAL;13;AINSWORTH;PANDA GONG;$ 1,00
8001023;3070;SUR ESPECIAL;13;AINSWORTH;DOUBLE DRAGONS ORIENTAL FORTUNE;$ 1,00
8001026;3070;SUR ESPECIAL;13;AINSWORTH;DOUBLE DRAGONS ORIENTAL FORTUNE;$ 1,00
8001022;3070;SUR ESPECIAL;13;AINSWORTH;PEKING PANDA ORIENTAL FORTUNE;$ 1,00
8001025;3070;SUR ESPECIAL;13;AINSWORTH;PEKING PANDA ORIENTAL FORTUNE;$ 1,00
8001029;3070;SUR ESPECIAL;13;AINSWORTH;PEKING PANDA ORIENTAL FORTUNE;$ 1,00
8001021;3070;SUR ESPECIAL;13;AINSWORTH;SNAKE ORIENTAL FORTUNE;$ 1,00
8001028;3070;SUR ESPECIAL;13;AINSWORTH;SNAKE ORIENTAL FORTUNE;$ 1,00
8001020;3070;SUR ESPECIAL;13;AINSWORTH;TIGER ORIENTAL FORTUNE;$ 1,00
8001024;3070;SUR ESPECIAL;13;AINSWORTH;TIGER ORIENTAL FORTUNE;$ 1,00
8001027;3070;SUR ESPECIAL;13;AINSWORTH;TIGER ORIENTAL FORTUNE;$ 1,00
9000761;3072;SUR ESPECIAL;13;IGT;BOMBAY;$ 2,00
9000759;3072;SUR ESPECIAL;13;IGT;EGYPTIAN STARS;$ 2,00
9000760;3072;SUR ESPECIAL;13;IGT;LUCKY BUDDHA;$ 2,00
9000762;3072;SUR ESPECIAL;13;IGT;OCEAN SPIRIT;$ 2,00
9000758;3072;SUR ESPECIAL;13;IGT;REGAL RICHES;$ 2,00
9000757;3072;SUR ESPECIAL;13;IGT;TEXAS TEA STRIKE IT RICH;$ 2,00
8002209;3052;CENTRO ESPECIAL;14;AINSWORTH;ENDLESS FORTUNE;2,00|5,00|10,00
8002206;3052;CENTRO ESPECIAL;14;AINSWORTH;ENDLESS FORTUNE;2,00|5,00|10,00
8002211;3052;CENTRO ESPECIAL;14;AINSWORTH;GUAN YU;2,00|5,00|10,00
8002208;3052;CENTRO ESPECIAL;14;AINSWORTH;GUAN YU;2,00|5,00|10,00
8002210;3052;CENTRO ESPECIAL;14;AINSWORTH;LONG AND HAPPY LIFE;2,00|5,00|10,00
8002207;3052;CENTRO ESPECIAL;14;AINSWORTH;LONG AND HAPPY LIFE;2,00|5,00|10,00
10000128;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000129;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000131;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|5,00|100,00|200,00
10000130;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000138;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000139;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000140;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000141;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000142;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000143;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000132;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000133;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000134;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000135;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000136;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
10000137;3090;CENTRO ESPECIAL;14;INTERBLOCK;STADIUM;5,00|50,00|100,00|200,00
7001408;3091;CENTRO ESPECIAL;14;IGT;99 RICHES;$ 2,00
9000667;3091;CENTRO ESPECIAL;14;IGT;DIAMOND MANIA;$ 2,00
9000670;3091;CENTRO ESPECIAL;14;IGT;GOLDEN JUNGLE;$ 2,00
7001410;3091;CENTRO ESPECIAL;14;IGT;JUNGLE RICHES;$ 2,00
7001411;3091;CENTRO ESPECIAL;14;IGT;KING OF MACEDONIA;$ 2,00
9000669;3091;CENTRO ESPECIAL;14;IGT;MISTRESS OF EGYPT;$ 2,00
9000665;3091;CENTRO ESPECIAL;14;IGT;SCARAB;$ 2,00
7001409;3091;CENTRO ESPECIAL;14;IGT;SCARAB;$ 2,00
9000668;3091;CENTRO ESPECIAL;14;IGT;SOLAR DISC;$ 2,00
9000666;3091;CENTRO ESPECIAL;14;IGT;WILD PIRATES;$ 2,00
7000524;3093;CENTRO ESPECIAL;14;ARISTOCRAT;BIRDS OF PAY;$ 1,00
7000526;3093;CENTRO ESPECIAL;14;ARISTOCRAT;MOON MAIDENS - SELENE;$ 1,00
7000525;3093;CENTRO ESPECIAL;14;ARISTOCRAT;WONDER 4 JACKPOTS;$ 1,00
7000529;3093;CENTRO ESPECIAL;14;ARISTOCRAT;WONDER 4 STARS;$ 1,00
7000862;3094;CENTRO ESPECIAL;14;ARISTOCRAT;5 DRAGONS GOLD;$ 1,00
7000853;3094;CENTRO ESPECIAL;14;ARISTOCRAT;5 DRAGONS GOLD;$ 1,00
7000863;3094;CENTRO ESPECIAL;14;ARISTOCRAT;GOLDEN PRINCESS;$ 1,00
7000852;3094;CENTRO ESPECIAL;14;ARISTOCRAT;GOLDEN PRINCESS;$ 1,00
7000861;3094;CENTRO ESPECIAL;14;ARISTOCRAT;GOLDEN PROSPERITY;$ 1,00
7000854;3094;CENTRO ESPECIAL;14;ARISTOCRAT;GOLDEN PROSPERITY;$ 1,00
7000860;3094;CENTRO ESPECIAL;14;ARISTOCRAT;THE HUNT;$ 1,00
7000855;3094;CENTRO ESPECIAL;14;ARISTOCRAT;THE HUNT;$ 1,00
7000864;3094;CENTRO ESPECIAL;14;ARISTOCRAT;THE PROWL;$ 1,00
7000851;3094;CENTRO ESPECIAL;14;ARISTOCRAT;THE PROWL;$ 1,00
15000129;3096;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000130;3096;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000131;3096;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000132;3096;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000133;3097;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000134;3097;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000135;3097;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000136;3097;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000137;3098;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000138;3098;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000139;3098;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000140;3098;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE + GOLDEN BALL;100,00|200,00
15000141;3099;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000142;3099;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000143;3099;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
15000144;3099;CENTRO ESPECIAL;14;INTERBLOCK;SINGLE ZERO ROULETTE - REEL ROULETTE;100,00|200,00
9000389;3008;NORTE ESPECIAL;15;ARISTOCRAT;BUFFALO GOLD REVOLUTION;$ 2,00
